Price 10^3 TMT,Brands,Models,Year,Place,Pubtime
135.0,Nissan,Pathfinder,2002,Мары,1753449025.957184
900.0,Toyota,Land,2020,Ашхабад,1753449025.957184
255.0,Lexus,RX,2005,Ашхабад,1753449025.957184
12.0,Fekon,FK150-8G,2015,Эсенгулы,1753449025.957184
172.0,Toyota,Corolla,2013,Ашхабад,1753449025.957184
175.0,Hyundai,Sonata,2017,Байрамали,1753449025.957184
20.0,Lada,21099,2001,Дашогуз,1753449025.957184
5.0,Fekon,FK200-14G,1999,Саят,1753449025.957184
30.0,Opel,Vectra,1992,Гороглы (Тагта),1753449025.957184
40.0,Mazda,Mazda3,2004,Ашхабад,1753449025.957184
270.0,Toyota,Hiace,2005,Ашхабад,1753449025.957184
350.0,Toyota,Hiace,2017,Мары,1753449025.957184
1430.0,Toyota,Land,2021,Ашхабад,1753449025.957184
490.0,Mitsubishi,Canter,2024,Мары,1753449025.957184
10.0,Iž,Ýupiter,1995,Бабадайхан,1753449025.957184
707.0,Toyota,Land,2010,Мары,1753449025.957184
50.0,Opel,Vectra,1995,Фарап,1753449025.957184
650.0,Toyota,Highlander,2021,Ашхабад,1753449025.957184
260.0,Toyota,Corolla,2021,Ашхабад,1753449025.957184
199.0,Toyota,Camry,2010,Мары,1753449025.957184
68.0,Opel,Astra,1998,Мары,1753449025.957184
140.0,Toyota,Corolla,2010,Ашхабад,1753449025.957184
38.0,Lada,2110,2003,Чарджоу,1753449025.957184
480.0,Toyota,Sienna,2019,Мары,1753449025.957184
480.0,Toyota,Highlander,2019,Мары,1753449025.957184
95.0,Mazda,3,2006,Ашхабад,1753449025.957184
2000.0,BMW,540,2024,Ашхабад,1753247425.957184
140.0,Lexus,ES,2002,Керки,1753449025.957184
230.0,Isuzu,Elf,2004,Фарап,1753445425.957184
105.0,Toyota,Camry,2000,Теджен,1753445425.957184
197.0,Toyota,Corolla,2019,Ашхабад,1753445425.957184
780.0,Toyota,Highlander,2021,Ашхабад,1753445425.957184
443.0,Toyota,Camry,2019,Ашхабад,1753445425.957184
495.0,Toyota,Highlander,2022,Ашхабад,1753445425.957184
170.0,Toyota,Corolla,2008,Ашхабад,1753445425.957184
78.0,Toyota,Camry,1994,Мургап,1753445425.957184
57.0,Toyota,RAV4,1997,Керки,1753445425.957184
240.0,Toyota,Corolla,2021,Ашхабад,1753445425.957184
260.0,Toyota,Camry,2019,Ашхабад,1753445425.957184
550.0,Toyota,Hilux,2021,Мары,1753445425.957184
420.0,Toyota,Land,2004,Мары,1753445425.957184
1490.0,Toyota,Land,2023,Мары,1753445425.957184
820.0,Lexus,RX,2024,Мары,1753445425.957184
490.0,Toyota,Camry,2020,Ашхабад,1753445425.957184
32.0,Daewoo,Matiz,2002,Дашогуз,1753445425.957184
6.0,Fekon,FK150-8G,2013,Этрек,1753445425.957184
190.0,Toyota,Avalon,2005,Ашхабад,1753445425.957184
95.0,Toyota,Camry,1997,Гурбансолтан Едже,1753445425.957184
80.0,BMW,528,1999,Кака,1753445425.957184
170.0,Lexus,ES,2002,Дашогуз,1753445425.957184
85.0,Mercedes-Benz,C-Class,2001,Мары,1753445425.957184
153.0,Toyota,Camry,2003,Мары,1753445425.957184
6.0,Ural,5557,1986,Бабадайхан,1753445425.957184
180.0,Lexus,ES,2003,Ашхабад,1753445425.957184
255.0,Toyota,Corolla,2021,Туркменабат,1753445425.957184
140.0,Lexus,GS,2007,Туркменабат,1753445425.957184
105.0,Nissan,Navara,2009,Ашхабад,1753445425.957184
380.0,Toyota,Highlander,2013,Дашогуз,1753445425.957184
122.0,Nissan,Versa,2015,Ашхабад,1753445425.957184
90.0,Mercedes-Benz,C250,2001,Серахс,1753445425.957184
30.0,Lada,2109,1988,Байрамали,1753445425.957184
40.0,Opel,Vectra,1992,Туркменабат,1753445425.957184
380.0,Lexus,ES,2018,Ашхабад,1753445425.957184
250.0,Toyota,Camry,2012,Ашхабад,1753445425.957184
15.0,Fekon,FK200-14G,2013,Балканабат,1753445425.957184
100.0,Toyota,Previa,1997,Бахарден,1753445425.957184
72.0,Land,Rover,1993,Бахарден,1753445425.957184
75.0,Land,Rover,1996,Бахарден,1753445425.957184
176.0,Toyota,Corolla,2012,Ашхабад,1753445425.957184
6.0,Gaz,24,1980,Туркменабат,1753445425.957184
310.0,Hyundai,Sonata,2021,Ашхабад,1753445425.957184
24.0,Fekon,FK200-14G,2022,Туркменгала,1753445425.957184
30.0,Opel,Vectra,1991,Кака,1753445425.957184
95.0,Lada,Priora,2015,Туркменбаши,1753445425.957184
20.0,Fekon,FK150-8G,2013,Сакарчага,1753445425.957184
50.0,Opel,Signum,2005,Дашогуз,1753445425.957184
480.0,Toyota,Highlander,2020,Байрамали,1753445425.957184
9.0,Lada,2106,1980,Фарап,1753445425.957184
780.0,Toyota,Highlander,2020,Ашхабад,1753445425.957184
610.0,Toyota,Highlander,2020,Ашхабад,1753445425.957184
660.0,Toyota,Highlander,2021,Ашхабад,1753445425.957184
150.0,Toyota,Camry,1998,Мары,1753445425.957184
624.0,Toyota,Highlander,2020,Бахарден,1753445425.957184
25.0,Hyundai,Getz,2002,Дашогуз,1753445425.957184
440.0,Lexus,RX,2015,Туркменабат,1753445425.957184
120.0,Toyota,Camry,2000,Мары,1753445425.957184
90.0,Opel,Vectra,2003,Анев,1753445425.957184
120.0,Toyota,Avalon,1998,Гызыларбат,1753445425.957184
300.0,Nissan,Pathfinder,2019,Мургап,1753445425.957184
130.0,Toyota,Sienna,2002,Теджен,1753445425.957184
460.0,Toyota,Camry,2019,Ашхабад,1753445425.957184
18.0,Raf,Latvia,1983,Туркменабат,1753445425.957184
690.0,Toyota,Sienna,2018,Гёкдепе,1753445425.957184
305.0,Gaz,Gazel,2025,Ашхабад,1753247425.957184
300.0,Toyota,Camry,2018,Ашхабад,1753445425.957184
23.0,Opel,Astra,1992,Болдумсаз,1753445425.957184
32.0,Opel,Astra,1993,Кёнеургенч,1753445425.957184
55.0,Opel,Corsa,2003,Ашхабад,1753445425.957184
90.0,Audi,A6,2005,Ашхабад,1753445425.957184
13.6,Fekon,FK200-14G,2015,Гарабекевюл,1753445425.957184
55.0,Lexus,LS,1995,Сейди,1753445425.957184
150.0,Hyundai,Tucson,2010,Байрамали,1753445425.957184
115.0,Nissan,Versa,2011,Теджен,1753445425.957184
85.0,Daewoo,Nexia,2013,Туркменабат,1753445425.957184
83.0,Chevrolet,Aveo,2011,Шабатский этрап,1753445425.957184
215.0,Toyota,Camry,2012,Балканабат,1753445425.957184
320.0,Toyota,Camry,2018,Балканабат,1753445425.957184
520.0,Toyota,Highlander,2020,Ашхабад,1753445425.957184
520.0,Toyota,Highlander,2020,Ашхабад,1753445425.957184
140.0,Mercedes-Benz,E320,2003,Керки,1753445425.957184
15.0,Lada,21099,1993,Байрамали,1753445425.957184
440.0,Toyota,Highlander,2016,Туркменабат,1753445425.957184
320.0,Hyundai,Santa,2017,Ашхабад,1753445425.957184
116.0,Toyota,Camry,1998,Туркменабат,1753445425.957184
13.0,Fekon,FK200-14G,2024,Гарабекевюл,1753445425.957184
55.0,Opel,Vectra,2000,Дашогуз,1753445425.957184
20.0,Opel,Vectra,1990,Туркменгала,1753445425.957184
260.0,Kia,K5,2020,Ашхабад,1753445425.957184
135.0,Hyundai,Sonata,2010,Бахарден,1753445425.957184
200.0,Ford,Edge,2011,Ашхабад,1753247425.957184
40.0,Lexus,LS,1990,Ёлётен,1753445425.957184
295.0,Toyota,Camry,2017,Ашхабад,1753445425.957184
50.0,Mercedes-Benz,C-Class,1995,Туркменабат,1753445425.957184
165.0,Hyundai,Sonata,2016,Байрамали,1753445425.957184
20.0,Kia,Credos/Clarus,2000,Гёкдепе,1753445425.957184
190.0,Toyota,Avalon,2008,Дашогуз,1753445425.957184
200.0,Lexus,RX,1999,Ашхабад,1753445425.957184
65.0,Lada,2107,2010,Бахарден,1753445425.957184
58.0,Opel,Astra,1999,Туркменабат,1753445425.957184
6.0,Jawa,300,1980,Ёлётен,1753445425.957184
37.0,Nissan,Maxima,1998,Туркменабат,1753445425.957184
615.0,Toyota,Camry,2025,Ашхабад,1753445425.957184
40.0,UAZ,469,2001,Туркменбаши,1753445425.957184
245.0,Hyundai,Sonata,2022,Ашхабад,1753445425.957184
45.0,Opel,Astra,1994,Магданлы,1753445425.957184
145.0,Toyota,Corolla,2010,Анев,1753445425.957184
8.0,Fekon,FK150-8G,2010,Ёлётен,1753445425.962089
119.0,BMW,X5,2006,Мары,1753445425.962089
140.0,Toyota,Land,1997,Мары,1753445425.962089
65.0,Toyota,4Runner,1991,Балканабат,1753445425.962089
50.0,Mercedes-Benz,E300,1989,Туркменабат,1753445425.962089
800.0,BMW,740,2016,Ашхабад,1753445425.962089
9.0,Iž,Planeta,2001,Халач,1753445425.962089
175.0,Toyota,Corolla,2010,Ашхабад,1753445425.962089
230.0,Lexus,RX,2004,Ашхабад,1753445425.962089
238.0,Toyota,Corolla,2019,Ашхабад,1753445425.962089
445.0,Toyota,Sienna,2020,Ашхабад,1753445425.962089
180.0,Hyundai,Accent,2018,Ашхабад,1753445425.962089
148.0,Toyota,Corolla,2008,Ашхабад,1753445425.962089
28.0,BMW,730,1994,Ашхабад,1753445425.962089
390.0,Lexus,RX,2010,Сакарчага,1753445425.962089
335.0,Toyota,Corolla,2022,Ашхабад,1753445425.962089
110.0,Mitsubishi,Pajero,1999,Мары,1753445425.962089
607.0,Toyota,Highlander,2021,Мары,1753445425.962089
12.0,Lada,2106,1985,Халач,1753445425.962089
300.0,Audi,Q7,2013,Ашхабад,1753445425.962089
28.0,Lada,2106,2003,Байрамали,1753445425.962089
62.0,Opel,Sintra,1998,Джебел,1753445425.962089
268.5,Toyota,Camry,2018,Мары,1753445425.962089
75.0,Toyota,Scion,2007,Туркменбаши,1753445425.962089
250.0,Toyota,Avalon,2008,Мары,1753445425.962089
6.0,Iž,Planeta,1980,Ёлётен,1753445425.962089
340.0,Ford,Edge,2020,Ашхабад,1753445425.962089
160.0,Toyota,Corolla,2008,Анев,1753445425.962089
165.0,Lexus,ES,2005,Халач,1753445425.962089
6.0,Fekon,FK150-8G,2014,Гороглы (Тагта),1753445425.962089
115.0,Gaz,Gazel,2008,Ашхабад,1753445425.962089
190.0,Toyota,Camry,2004,Кака,1753445425.962089
190.0,Toyota,Camry,2004,Кака,1753445425.962089
145.0,Toyota,Corolla,2009,Ашхабад,1753445425.962089
209.0,Hyundai,Elantra,2020,Ашхабад,1753445425.962089
95.0,Mercedes-Benz,E320,2000,Гумдаг,1753445425.962089
115.0,Toyota,Hiace,2002,Мары,1753445425.962089
26.0,Raf,Latvia,1992,Туркменабат,1753445425.962089
62.0,Opel,Vectra,1999,Дашогуз,1753247425.962089
260.0,Mitsubishi,Pajero,2009,Туркменбаши,1753445425.962089
36.0,Nissan,Cefiro,1995,Дашогуз,1753445425.962089
520.0,Toyota,Avalon,2020,Ашхабад,1753247425.962089
100.0,Gaz,Gazel,1998,Мургап,1753445425.962089
520.0,Toyota,Highlander,2021,Кёнеургенч,1753445425.962089
295.0,Kia,Sportage,2020,Ашхабад,1753445425.962089
70.0,BMW,525,1989,Гумдаг,1753445425.962089
170.0,Toyota,Corolla,2011,Дашогуз,1753445425.962089
22.0,Lada,2107,2000,Туркменбаши,1753445425.962089
105.0,Chrysler,300C,2006,Гороглы (Тагта),1753445425.962089
63.0,Toyota,Corolla,2005,Мары,1753445425.962089
6.0,Fekon,FK150-8G,1980,Ёлётен,1753445425.962089
42.0,Lada,2115,2009,Дянев,1753445425.962089
29.0,Lada,2106,1987,Мургап,1753445425.962089
55.0,Opel,Astra,1995,Кёнеургенч,1753445425.962089
240.0,Toyota,Camry,2014,Туркменабат,1753445425.962089
200.0,Kia,Bongo,2015,Дашогуз,1753445425.962089
157.0,Toyota,Corolla,2011,Ашхабад,1753445425.962089
30.0,Daewoo,Leganza,1998,Саят,1753445425.962089
300.0,Iveco,Daily,2014,Ашхабад,1753445425.962089
420.0,Mercedes-Benz,E350,2014,Ашхабад,1753445425.962089
50.0,Lada,2115,2010,Ашхабад,1753445425.962089
70.0,BMW,540,1994,Балканабат,1753445425.962089
44.0,Daewoo,Matiz,2006,Дашогуз,1753445425.962089
380.0,Mercedes-Benz,E350,2009,Анев,1753445425.962089
120.0,BMW,745,2002,Мары,1753445425.962089
75.0,Chevrolet,Spark,2012,Бабадайхан,1753445425.962089
110.0,Nissan,Maxima,2004,Гёкдепе,1753445425.962089
53.0,UAZ,452,1992,Ак-Бугдайский этрап,1753445425.962089
55.0,Mercedes-Benz,E320,1996,Анев,1753445425.962089
58.0,Nissan,Pathfinder,1998,Ак-Бугдайский этрап,1753445425.962089
27.0,Toyota,Chaser,1994,Туркменабат,1753445425.962089
340.0,Toyota,Avalon,2017,Ашхабад,1753445425.962089
330.0,Toyota,Camry,2023,Ашхабад,1753445425.962089
70.0,Mazda,MPV,2000,Мары,1753445425.962089
27.0,Lada,2106,1989,Балканабат,1753445425.962089
15.0,Lada,2105,1993,Байрамали,1753445425.962089
315.0,Toyota,Camry,2021,Гёкдепе,1753445425.962089
165.0,Toyota,Avalon,2005,етр. Туркменбаши,1753445425.962089
145.0,Toyota,Camry,2007,Мары,1753445425.962089
381.0,Kia,Sorento,2021,Мары,1753445425.962089
700.0,Toyota,Highlander,2022,Мары,1753445425.962089
100.0,Chrysler,300,2007,Байрамали,1753445425.962089
360.0,Toyota,Avalon,2013,Ашхабад,1753445425.962089
170.0,Toyota,Sienna,2002,Балканабат,1753445425.962089
500.0,Toyota,Land,2011,Ашхабад,1753445425.962089
163.0,Toyota,Corolla,2010,Ашхабад,1753445425.962089
320.0,Toyota,Camry,2018,Ашхабад,1753445425.962089
272.0,Toyota,Camry,2017,Ашхабад,1753445425.962089
50.0,Toyota,Previa,1991,Халач,1753445425.962089
259.0,Kia,K5,2021,Ашхабад,1753445425.962089
25.0,Opel,Vectra,1990,Туркменабат,1753445425.962089
8.0,Fekon,FK150-8G,2001,Байрамали,1753445425.962089
170.0,Toyota,Corolla,2013,Мары,1753445425.962089
550.0,Toyota,Highlander,2019,Мары,1753445425.962089
60.0,Toyota,Hiace,1991,Мургап,1753445425.962089
195.0,Toyota,Sienna,2009,Ашхабад,1753445425.962089
165.0,Toyota,Avalon,2005,Ашхабад,1753445425.962089
340.0,Toyota,Camry,2021,Ашхабад,1753441825.962089
285.0,Toyota,Camry,2019,Ашхабад,1753247425.962089
250.0,Toyota,Camry,2020,Ашхабад,1753441825.962089
10.0,Lada,21099,1992,Туркменбаши,1753441825.962089
120.0,BMW,528,1999,Анев,1753441825.962089
35.0,Opel,Vita,1995,Мары,1753441825.962089
190.0,Lexus,ES,2005,Туркменбаши,1753441825.962089
200.0,Toyota,Avalon,2008,Болдумсаз,1753441825.962089
400.0,Lexus,ES,2017,Ашхабад,1753441825.962089
450.0,Toyota,Sienna,2019,Мары,1753441825.962089
330.0,Toyota,Camry,2019,Ашхабад,1753441825.962089
165.0,Toyota,Corolla,2010,Ашхабад,1753441825.962089
116.0,Toyota,Corolla,2010,Мары,1753441825.962089
460.0,Toyota,Highlander,2018,Мары,1753441825.962089
132.0,Toyota,Camry,2000,Ашхабад,1753441825.962089
14.0,Daewoo,Tico,1995,Дашогуз,1753441825.962089
320.0,Kia,Sorento,2019,Ашхабад,1753441825.962089
220.0,Hyundai,Sonata,2015,Ашхабад,1753441825.962089
265.0,Toyota,Camry,2005,Дашогуз,1753441825.962089
320.0,Toyota,Corolla,2021,Ашхабад,1753441825.962089
530.0,Toyota,Camry,2018,Ашхабад,1753441825.962089
169.0,Toyota,Camry,2005,Кёнеургенч,1753441825.962089
700.0,Kia,K8,2023,Ашхабад,1753441825.962089
485.0,BYD,L3,2025,Ашхабад,1753441825.962089
985.0,Voyah,Free,2025,Ашхабад,1753441825.962089
2145.0,BMW,X5,2023,Ашхабад,1753441825.962089
225.0,Toyota,Camry,2010,Ашхабад,1753441825.962089
270.0,Toyota,Land,2003,Векильбазар,1753441825.962089
28.0,Lada,2106,1987,Дянев,1753441825.962089
9.0,Fekon,FK200-14G,2002,Сакарчага,1753441825.962089
28.0,Fekon,FK150-8G,2024,Серахс,1753441825.962089
499.0,Toyota,Camry,2018,Ашхабад,1753441825.962089
380.0,Toyota,Camry,2015,Ашхабад,1753441825.962089
16.0,Gaz,24,1980,Бахарден,1753441825.962089
450.0,Toyota,Sienna,2022,Туркменбаши,1753441825.962089
175.0,Toyota,Sienna,2002,Мары,1753441825.962089
70.0,Toyota,Hiace,2002,Туркменабат,1753441825.962089
269.0,Toyota,Camry,2016,Мары,1753441825.962089
27.0,Opel,Vectra,1991,Бахарден,1753441825.962089
265.0,Toyota,Corolla,2019,Ашхабад,1753441825.962089
9.0,Fekon,FK150-8G,2015,етр. Туркменбаши,1753441825.962089
265.0,Kia,Sorento,2019,Ашхабад,1753247425.962089
210.0,Toyota,Camry,2005,Мары,1753441825.962089
193.0,Lexus,RX,2002,Дашогуз,1753441825.962089
156.0,Toyota,Camry,2002,Мары,1753441825.962089
133.0,Toyota,4Runner,2002,Дашогуз,1753441825.962089
95.0,Nissan,Navara,2003,Мары,1753441825.962089
199.0,Hyundai,Sonata,2018,Ашхабад,1753441825.962089
25.0,Opel,Vectra,1993,Дашогуз,1753441825.962089
97.0,Toyota,Tacoma,2004,Мары,1753441825.962089
97.0,Toyota,Hilux,2003,Мары,1753441825.962089
30.0,Opel,Astra,1997,Джебел,1753441825.962089
150.0,Gaz,Gazel,2003,Теджен,1753441825.962089
790.0,Lexus,ES,2020,Ашхабад,1753441825.962089
250.0,Toyota,Corolla,2021,Балканабат,1753441825.962089
250.0,Toyota,Corolla,2021,Балканабат,1753441825.962089
695.0,Lexus,RX,2022,Мары,1753441825.962089
51.999,Toyota,Camry,1993,Бахарден,1753441825.962089
55.0,Opel,Astra,1995,Губадаг,1753441825.962089
845.0,Toyota,Highlander,2022,Ашхабад,1753441825.962089
115.0,Nissan,Versa,2012,Балканабат,1753441825.962089
260.0,Hyundai,Sonata,2021,Ашхабад,1753441825.962089
250.0,Kia,Soul,2020,Ашхабад,1753441825.962089
420.0,Toyota,Highlander,2019,Дашогуз,1753441825.962089
15.0,Lada,2106,1991,Теджен,1753441825.962089
195.0,Toyota,Camry,2005,Ак-Бугдайский этрап,1753441825.962089
70.0,Toyota,Hilux,2002,Сакарчага,1753441825.962089
515.0,Toyota,Highlander,2019,Мары,1753441825.962089
440.0,Toyota,Hilux,2016,Мары,1753441825.962089
310.0,Lexus,LX,2002,Мары,1753441825.962089
143.0,Hyundai,Sonata,2011,Ашхабад,1753441825.962089
196.0,Hyundai,Sonata,2016,Мары,1753441825.962089
25.0,Opel,Omega,1990,Мары,1753441825.962089
10.0,Lada,2106,1989,Яшлык,1753441825.962089
11.4,Fekon,FK150-8G,2025,Теджен,1753441825.962089
27.0,Lada,21099,1999,Бахарден,1753441825.962089
140.0,Toyota,Camry,2008,Ашхабад,1753441825.962089
220.0,Lexus,RX,2004,Гороглы (Тагта),1753441825.962089
37.0,Opel,Astra,1997,Кёнеургенч,1753441825.962089
400.0,Toyota,Hiace,1993,Мургап,1753441825.962089
255.0,Hyundai,Elantra,2021,Ашхабад,1753441825.962089
78.0,BMW,525,1990,Туркменгала,1753441825.962089
27.0,Lada,2107,2002,Теджен,1753441825.962089
38.0,Toyota,RAV4,1997,Туркменабат,1753441825.962089
125.0,Toyota,Avalon,1999,Ашхабад,1753441825.962089
145.0,Toyota,Camry,2004,Бабадайхан,1753441825.962089
115.0,Hyundai,Sonata,2007,Анев,1753441825.962089
333.0,Lexus,RX,2010,Кёнеургенч,1753441825.962089
390.0,Mercedes-Benz,GLK,2012,Ашхабад,1753441825.962089
430.0,Mercedes-Benz,GLK-Class,2015,Ашхабад,1753441825.962089
610.0,Toyota,Camry,2021,Ашхабад,1753441825.962089
230.0,Nissan,Sentra,2020,Ашхабад,1753441825.962089
155.0,Toyota,Corolla,2010,Ашхабад,1753441825.962089
315.0,Toyota,Avalon,2014,Ашхабад,1753441825.962089
250.0,Lexus,RX,2006,Акдепе,1753441825.962089
100.0,Mercedes-Benz,E430,1999,Мары,1753441825.962089
104.0,BMW,525,1993,Мары,1753441825.962089
183.0,Toyota,Camry,2006,Туркменабат,1753441825.962089
800.0,BMW,530,2020,Ашхабад,1753441825.962089
34.0,Lada,2107,2005,Бахарден,1753441825.962089
755.0,Hyundai,Santa,2024,Ашхабад,1753441825.962089
520.0,Toyota,Highlander,2019,Ашхабад,1753247425.962089
262.0,Kia,Sportage,2019,Ашхабад,1753441825.962089
220.0,Kia,Forte,2019,Ашхабад,1753441825.962089
315.0,Toyota,Venza,2013,Туркменабат,1753441825.962089
22.0,Fekon,FK200-14G,2025,Бабадайхан,1753441825.962089
50.0,Chevrolet,Blazer,1996,Дашогуз,1753441825.962089
35.0,Lada,2107,2012,Дянев,1753441825.962089
195.0,Toyota,Camry,2012,Теджен,1753441825.962089
17.0,Iž,Ýupiter,1993,Дянев,1753441825.962089
385.0,Lexus,RX,2015,Ашхабад,1753247425.962089
50.0,Nissan,Cefiro,1995,Туркменабат,1753441825.962089
610.0,Ford,Explorer,2020,Мары,1753441825.962089
27.0,Fekon,FK200-14G,2024,Гёкдепе,1753441825.962089
24.0,Opel,Astra,1993,Огуз хан,1753441825.962089
